Year,Month,Day,Julian_Date,Site ,Oxygen_mgmL,Temp_C,pH,Secchi_cm,Conductivity_us,TDS_ppm,Salinity_ppm
2009,6,24,175,P27,14.2,23.7,7.63,100,,,
2009,6,24,175,SI,9.6,24.6,7.41,100,,,
2009,6,25,176,LS,9.1,23.7,7.74,100,,,
2009,6,25,176,P27,12.4,23.7,7.35,100,,,
2009,6,25,176,SI,9.1,23.6,7.41,40,,,
2009,6,26,177,LS,6.8,22.4,7.68,100,,,
2009,6,26,177,P27,11.8,23.8,7.45,100,,,
2009,6,26,177,SI,9.6,23.5,7.23,100,,,
2009,6,27,178,LS,10.9,22.7,7.79,100,,,
2009,7,3,184,LS,6.9,21.8,7.87,55,,,
2009,7,3,184,P27,9.2,21.7,,100,,,
2009,7,3,184,SI,7.9,22.1,7.14,100,,,
2009,7,9,190,LS,8.2,21.6,7.85,100,,,
2009,7,9,190,P27,10.8,21,7.34,100,,,
2009,7,9,190,SI,9,22.5,6.98,100,,,
2009,7,16,197,DC,12.5,22.6,8.24,65,,,
2009,7,16,197,FP,11.4,22.1,7.74,100,,,
2009,7,16,197,GC,11.1,23,7.6,35,,,
2009,7,16,197,LS,9.7,20,7.22,100,,,
2009,7,17,198,LS,8.1,20.3,7.85,100,,,
2009,7,17,198,P27,12.8,21.3,7.87,100,,,
2009,7,17,198,SI,7.6,21.3,7.36,100,,,
2009,7,22,203,LS,9.1,20.2,7.83,100,,,
2009,7,22,203,P27,14.9,20.2,8.25,100,,,
2009,7,22,203,SI,8.9,20.3,7.53,100,,,
2009,7,23,204,LS,5,19.9,6.78,35,,,
2009,7,23,204,P27,8.3,20,7.36,100,,,
2009,7,23,204,SI,6,20.6,7.14,80,,,
2009,7,24,205,LS,7.4,20.1,7.42,40,,,
2009,7,24,205,P27,12.38,21.7,7.75,71,,,
2009,7,24,205,SI,8.8,21.2,7.49,100,,,
2009,7,30,211,LS,9.3,20.6,7.32,100,,,
2009,7,30,211,P27,14.6,21.9,7.93,100,,,
2009,7,30,211,SI,8.7,21.2,6.4,100,,,
2009,7,31,212,LS,8.1,21.1,7.31,100,,,
2009,7,31,212,P27,14.01,22.1,8.08,100,,,
2009,7,31,212,SI,9.4,22.2,7.58,100,,,
2009,8,5,217,DC,6.5,21.1,7.38,25,,,
2009,8,5,217,FP,8.9,20.5,7.16,100,,,
2009,8,5,217,GC,6,20.3,7.23,10,,,
2009,8,5,217,LS,6.9,20.4,7,21,,,
2009,8,5,217,P27,11.2,22.4,7.64,100,,,
2009,8,5,217,SI,7.3,21.3,6.75,100,,,
2009,8,6,218,LS,9.1,22.3,7.58,100,,,
2009,8,13,225,LS,8.36,23.5,7.48,100,,,
2009,8,14,226,LS,8.6,23.5,7.22,71,,,
2009,8,14,226,P27,11.3,23.3,7.45,50,,,
2009,8,14,226,SI,7.45,24.3,6.87,100,,,
2009,8,18,230,LS,8,25,7.03,100,,,
2009,8,18,230,P27,10.3,26.2,7.78,100,,,
2009,8,18,230,SI,8.2,24,7.51,100,,,
2009,8,19,231,LS,6.4,24.2,7.02,100,,,
2009,8,19,231,P27,12.9,27.4,7.94,100,,,
2009,8,19,231,SI,8.4,25.1,7.52,100,,,
2009,8,20,232,LS,8.1,24.8,7.41,100,,,
2009,8,20,232,P27,12.2,24.9,8.14,100,,,
2009,8,20,232,SI,6.4,22.8,7.21,100,,,
2009,8,21,233,LS,6.6,24.7,7.32,30,,,
2009,8,21,233,P27,9.2,24.7,7.68,55,,,
2009,8,21,233,SI,5.6,22.4,7.03,35,,,
2009,8,25,237,LS,6.3,21.3,7.32,100,,,
2009,8,25,237,P27,12.3,23.1,7.88,80,,,
2009,8,25,237,SI,5.7,23.8,6.89,100,,,
2009,9,1,244,LS,11,19.1,8.26,100,,,
2009,9,1,244,P27,11.8,20.6,7.42,100,,,
2009,9,1,244,SI,10.2,21.1,7.5,100,,,
2009,9,3,246,LS,12.3,21.2,7.7,100,,,
2009,9,3,246,P27,10.8,21.5,7.01,100,,,
2009,9,3,246,SI,11.6,22,7.36,100,,,
2009,9,10,253,LS,9.4,21.4,7.8,100,,,
2009,9,10,253,P27,10.2,20.6,7.28,100,,,
2009,9,10,253,SI,9.1,22.1,7.13,,,,
2009,9,15,258,DC,8.4,19.9,7.68,100,,,
2009,9,15,258,FP,8.6,21.4,6.91,100,,,
2009,9,15,258,GC,9,20.5,7.04,10,,,
2009,9,15,258,LS,9.3,20.9,6.73,100,,,
2009,9,17,260,LS,10,22,7.72,71,,,
2009,9,17,260,P27,8.7,20.2,7.21,100,,,
2009,9,17,260,SI,5.2,20.6,6.97,80,,,
2009,9,24,267,LS,8.6,21,8.41,100,,,
2009,9,24,267,P27,10.3,21.4,7.15,,,,
2009,9,24,267,SI,9.4,21.5,7.47,,,,
2009,10,1,274,LS,9,16.8,,100,,,
2009,10,1,274,P27,8.7,17.9,,100,,,
2009,10,1,274,SI,6.8,17.4,,100,,,
2009,10,8,281,LS,9.2,15.3,8.01,100,,,
2009,10,8,281,SI,7,15.4,8.06,100,,,
2009,10,15,288,LS,8.5,12.3,8.4,25,,,
2009,10,15,288,P27,9.8,11.4,8.5,100,,,
2009,10,15,288,SI,8.3,12.7,8.35,100,,,
2009,10,20,293,DC,12,11.4,7.34,100,,,
2009,10,20,293,FP,12.8,12.4,5.53,100,,,
2009,10,20,293,GC,15.7,9,6.13,15,,,
2009,10,20,293,LS,12.2,12,7.43,100,,,
2009,10,21,294,LS,11.7,12.6,,90,,,
2009,10,21,294,P27,10.7,13.2,,,,,
2009,10,21,294,SI,10.6,12.6,,,,,
2010,4,20,110,DC,13.42,11.5,8.36,100,,,
2010,4,20,110,FP,14.94,12.2,8.36,100,,,
2010,4,20,110,GC,13.67,14.6,8.43,100,,,
2010,4,20,110,LS,13.05,11.5,8.41,100,,,
2010,5,4,124,P27,13.44,15.4,8.21,,,,
2010,5,4,124,SI,11.44,13.8,8.13,,,,
2010,5,12,132,DC,11.49,11.5,8.08,60,,,
2010,5,12,132,FP,12.32,10.6,8.29,100,,,
2010,5,12,132,GC,13.2,10.2,7.84,30,,,
2010,5,12,132,LS,11.67,10.9,8.23,50,,,
2010,5,12,132,P27,11.2,11.1,8.17,100,,,
2010,5,12,132,SI,10.5,11.7,8.12,100,,,
2010,5,26,146,DC,13.44,21.3,8.39,55,,,
2010,5,26,146,FP,17.9,20.5,8.99,100,,,
2010,5,26,146,GC,10.61,,8.36,25,,,
2010,5,26,146,LS,14.32,21.6,8.69,100,,,
2010,5,26,146,P27,18.7,20.1,9.06,100,,,
2010,6,1,152,LS,10.63,22.3,8.73,40,,,
2010,6,8,159,DC,6.77,17.5,8.12,50,,,
2010,6,8,159,FP,11.2,13.5,8.56,100,,,
2010,6,8,159,GC,8.33,18.8,8.12,20,,,
2010,6,8,159,GC,7.4,16.1,8.09,20,,,
2010,6,8,159,LS,9.38,19.5,8.33,100,,,
2010,6,8,159,P27,11.11,20.5,8.52,100,,,
2010,6,8,159,SI,8.4,21.5,8.14,100,,,
2010,6,22,173,LS,8.14,23,7.84,100,,,
2010,6,24,175,LS,9.3,23.3,8.13,100,,,
2010,6,24,175,SI,5.03,24.1,7.66,100,,,
2010,7,9,190,LS,8.68,24.6,8.17,25,,,
2010,7,16,197,DC,4.9,24.5,7.52,60,,,
2010,7,16,197,FP,10.87,25.8,8.75,100,,,
2010,7,16,197,GC,11.22,27.7,8.18,20,,,
2010,7,16,197,LS,10,27,8.46,100,,,
2010,7,16,197,P27,11.37,26.4,8.9,100,,,
2010,7,16,197,SI,11.45,26.4,8.84,100,,,
2010,7,22,203,LS,10.81,25,8.5,100,,,
2010,7,22,203,SI,9.54,25.2,8.43,100,,,
2010,7,30,211,DC,9.44,24.7,7.92,70,,,
2010,7,30,211,FP,11.63,23.9,8.89,100,,,
2010,7,30,211,GC,8.95,23.4,7.79,20,,,
2010,7,30,211,LS,10.38,25.1,8.3,100,,,
2010,7,30,211,P27,14.09,25.5,8.8,100,,,
2010,7,30,211,SI,9.58,25.3,8.67,100,,,
2010,8,3,215,DC,8.78,24.6,8.11,100,,,
2010,8,3,215,FP,11.45,24.6,8.88,100,,,
2010,8,3,215,GC,12.27,26.1,8.26,20,,,
2010,8,3,215,LS,11.65,26.1,8.41,100,,,
2010,8,3,215,P27,12.28,25.6,8.62,100,,,
2010,8,3,215,SI,11.09,24.7,8.83,100,,,
2010,8,10,222,LS,10,27.4,8.38,,,,
2010,8,17,229,LS,8.87,24.4,8.55,100,,,
2010,8,24,236,DC,6.3,22.6,7.53,100,,,
2010,8,24,236,FP,7.35,20.5,8.07,100,,,
2010,8,24,236,GC,7.55,21.8,7.82,40,,,
2010,8,24,236,LS,6.89,23,7.85,100,,,
2010,8,24,236,P27,8.66,21.9,7.57,100,,,
2010,8,24,236,SI,7.94,22,8.03,100,,,
2010,8,27,239,LS,11.64,23.8,9.89,100,,,
2010,9,21,264,DC,13.05,20.2,8.89,100,,,
2010,9,21,264,FP,11.45,19.6,7.77,100,,,
2010,9,21,264,GC,,21.8,8.27,25,,,
2010,9,21,264,LS,11.05,20,7.79,70,,,
2010,9,21,264,P27,9.62,18.5,7.42,,,,
2010,9,21,264,SI,11.02,18.9,7.44,100,,,
2010,10,6,279,DC,8.41,15.2,,100,,,
2010,10,6,279,FP,9.62,15.9,,100,,,
2010,10,6,279,GC,9.1,12.4,,18,,,
2010,10,6,279,LS,9.85,16.7,,100,,,
2010,10,6,279,P27,10.35,16,,100,,,
2010,10,6,279,SI,8.13,16.4,,100,,,
2010,10,19,292,DC,10.41,14.8,8.12,,,,
2010,10,19,292,FP,11.45,14.4,8.19,,,,
2010,10,19,292,GC,24.15,13.2,8.12,30,,,
2010,10,19,292,LS,12.29,13.8,8.11,100,,,
2010,10,19,292,P27,10.25,15.4,8.25,,,,
2010,10,19,292,SI,10.4,14.8,8.78,,,,
2010,11,2,306,DC,13.32,12.4,,100,,,
2010,11,2,306,FP,10.76,11.9,,100,,,
2010,11,2,306,GC,12.68,5.3,,20,,,
2010,11,2,306,LS,10.34,11.8,,100,,,
2010,11,2,306,P27,15.51,12.9,,,,,
2010,11,2,306,SI,12.58,17.4,,100,,,
2011,5,4,124,DC,13,,7.72,40,,,
2011,5,4,124,FP,13.75,,,100,,,
2011,5,4,124,GC,12.35,,,25,,,
2011,5,4,124,LS,13.66,,,100,,,
2011,5,4,124,P27,14.2,,,100,,,
2011,5,4,124,SI,13.1,,,100,,,
2011,5,18,138,DC,10.1,,,60,,,
2011,5,18,138,FP,10.59,,,100,,,
2011,5,18,138,GC,10.99,,,40,,,
2011,5,18,138,LS,11.11,,,85,,,
2011,5,18,138,P27,10.41,,,80,,,
2011,5,18,138,SI,9.47,,,70,,,
2011,6,1,152,DC,7.8,,,70,,,
2011,6,1,152,FP,12.6,,,35,,,
2011,6,1,152,GC,7.2,,,25,,,
2011,6,1,152,LS,10.6,,,30,,,
2011,6,1,152,P27,12.05,,,30,,,
2011,6,1,152,SI,10.6,,,85,,,
2011,6,15,166,DC,8.93,,,60,,,
2011,6,15,166,FP,8.56,,,100,,,
2011,6,15,166,GC,8.14,,,30,,,
2011,6,15,166,LS,8.71,,,100,,,
2011,6,15,166,P27,10.36,,,70,,,
2011,6,15,166,SI,8.21,,,100,,,
2011,6,28,179,DC,8.18,,,60,,,
2011,6,28,179,FP,8.21,,,75,,,
2011,6,28,179,LS,8.56,,,100,,,
2011,6,28,179,P27,9.46,,,70,,,
2011,6,28,179,SI,7.09,,,70,,,
2011,6,29,180,GC,5.18,,,20,,,
2011,7,13,194,DC,6.45,,,85,,,
2011,7,13,194,FP,9.13,,,100,,,
2011,7,13,194,GC,5.3,,,30,,,
2011,7,13,194,LS,8.5,,,100,,,
2011,7,13,194,P27,10.15,,,100,,,
2011,7,13,194,SI,7.9,,,90,,,
2011,7,26,207,DC,6.85,,11,100,,,
2011,7,26,207,FP,9.55,,,100,,,
2011,7,26,207,GC,7.35,,,25,,,
2011,7,26,207,LS,8.63,,,100,,,
2011,7,26,207,P27,8.95,,,60,,,
2011,7,26,207,SI,8.35,,,100,,,
2011,8,10,222,DC,9.07,,8.3,70,,,
2011,8,10,222,FP,9.24,,8.72,60,,,
2011,8,10,222,GC,7.74,,7.39,20,,,
2011,8,10,222,LS,8.3,,8.5,55,,,
2011,8,10,222,P27,9.23,,8.71,50,,,
2011,8,10,222,SI,8.44,,8.06,50,,,
2011,8,24,236,DC,8.53,,8.1,100,,,
2011,8,24,236,FP,9.02,,8.91,40,,,
2011,8,24,236,GC,9.2,,8.19,20,,,
2011,8,24,236,LS,8.95,,8.23,90,,,
2011,8,24,236,P27,9.3,,8.58,100,,,
2011,8,24,236,SI,6.6,,8.02,100,,,
2011,9,7,250,DC,9.27,,8.38,50,,,
2011,9,7,250,FP,5.51,,7.75,100,,,
2011,9,7,250,GC,,,8.43,35,,,
2011,9,7,250,LS,7.02,,8.29,90,,,
2011,9,7,250,P27,7.61,,8.03,100,,,
2011,9,7,250,SI,7.08,,8.24,95,,,
2011,9,22,265,DC,11.6,,,60,,,
2011,9,22,265,FP,8.73,,,,,,
2011,9,22,265,GC,6.91,,,20,,,
2011,9,22,265,LS,9.97,,,100,,,
2011,9,22,265,P27,9.3,,,100,,,
2011,9,22,265,SI,8.7,,,100,,,
2011,10,6,279,DC,8.85,,8.17,100,,,
2011,10,6,279,FP,8.26,,7.8,100,,,
2011,10,6,279,GC,8.11,,8.02,20,,,
2011,10,6,279,LS,8.56,,7.97,100,,,
2011,10,6,279,P27,9.84,,8.12,100,,,
2011,10,6,279,SI,8.05,,7.73,100,,,
2011,10,16,289,DC,6.71,,,50,,,
2011,10,16,289,GC,9.82,,,20,,,
2011,10,16,289,LS,9.75,,,40,,,
2011,10,16,289,P27,8.66,,,100,,,
2011,10,16,289,SI,8.32,,,100,,,
2011,11,11,315,DC,12.38,,,100,,,
2011,11,11,315,GC,17.97,,,10,,,
2011,11,11,315,LS,11.31,,,100,,,
2011,11,11,315,SI,10.54,,,100,,,
2012,5,3,124,DC,14.41,,,100,,,
2012,5,3,124,FP,13.41,,,100,,,
2012,5,3,124,GC,12.8,,,100,,,
2012,5,3,124,LS,13.48,,,100,,,
2012,5,3,124,P27,13.26,,,100,,,
2012,5,3,124,SI,14.39,,,100,,,
2012,5,16,137,DC,12.23,,,55,,,
2012,5,16,137,FP,12.99,,,100,,,
2012,5,16,137,GC,9.22,,,21,,,
2012,5,16,137,LS,12.3,,,100,,,
2012,5,16,137,P27,,,,,,,
2012,5,16,137,SI,12.19,,,100,,,
2012,5,30,151,DC,11.2,,,100,,,
2012,5,30,151,GC,5.55,,,40,,,
2012,5,30,151,LS,12.95,,,100,,,
2012,5,30,151,SI,8.32,,,100,,,
2012,5,31,152,FP,11.15,,,100,,,
2012,5,31,152,P27,11.48,,,100,,,
2012,6,13,165,DC,13.49,,8.36,100,,,
2012,6,13,165,FP,14.31,,8.83,100,,,
2012,6,13,165,GC,7.99,,7.52,20,,,
2012,6,13,165,LS,4.41,,7.41,0,,,
2012,6,13,165,P27,17.58,,8.96,100,,,
2012,6,13,165,SI,11.93,,8.64,100,,,
2012,6,27,179,DC,8.65,,8.13,100,,,
2012,6,27,179,FP,9.15,,8.69,100,,,
2012,6,27,179,GC,7.29,,7.89,40,,,
2012,6,27,179,LS,11.38,,8.46,100,,,
2012,6,27,179,P27,11.58,,8.76,100,,,
2012,6,27,179,SI,9.17,,8.58,100,,,
2012,7,11,193,DC,14.55,,8.9,100,,,
2012,7,11,193,FP,12.33,,8.7,100,,,
2012,7,11,193,GC,9.26,,8.1,30,,,
2012,7,11,193,LS,12.63,,8.87,100,,,
2012,7,11,193,P27,17.04,,9.16,100,,,
2012,7,11,193,SI,11.89,,8.74,100,,,
2012,7,25,207,DC,13.11,,8.69,100,,,
2012,7,25,207,FP,11.01,,8.74,100,,,
2012,7,25,207,GC,11.2,,8.81,50,,,
2012,7,25,207,LS,10.86,,8.47,100,,,
2012,7,25,207,P27,10.76,,8.69,100,,,
2012,7,25,207,SI,9.61,,8.37,100,,,
2012,8,8,221,DC,8.65,,,100,,,
2012,8,8,221,FP,11,,,80,,,
2012,8,8,221,GC,9.4,,,20,,,
2012,8,8,221,LS,11.97,,,100,,,
2012,8,8,221,P27,13.42,,,80,,,
2012,8,8,221,SI,8.36,,,80,,,
2012,8,22,235,DC,10.51,,,100,,,
2012,8,22,235,FP,12.42,,,100,,,
2012,8,22,235,GC,10.03,,,10,,,
2012,8,22,235,LS,13.57,,,100,,,
2012,8,22,235,P27,13.31,,,100,,,
2012,8,22,235,SI,11.22,,,100,,,
2012,9,5,249,DC,10.23,,9.02,50,,,
2012,9,5,249,FP,15.13,,9.43,70,,,
2012,9,5,249,GC,4.4,,7.93,40,,,
2012,9,5,249,LS,11.76,,8.76,50,,,
2012,9,5,249,P27,14.1,,9.9,50,,,
2012,9,5,249,SI,13.04,,9.45,10,,,
2012,9,20,264,DC,10.33,,9.51,100,,,
2012,9,20,264,FP,9.03,,9.29,100,,,
2012,9,20,264,GC,9.96,,8.85,40,,,
2012,9,20,264,LS,9.56,,9.41,60,,,
2012,9,20,264,P27,6.44,,8.72,60,,,
2012,9,20,264,SI,5.61,,8.46,50,,,
2012,10,3,277,DC,11.04,,9.61,100,,,
2012,10,3,277,FP,7.56,,8.88,100,,,
2012,10,3,277,GC,12.9,,8.96,40,,,
2012,10,3,277,LS,7.22,,8.88,80,,,
2012,10,3,277,P27,9.12,,9.39,100,,,
2012,10,3,277,SI,2.96,,8.06,100,,,
2012,10,17,291,DC,9.48,,8.8,100,,,
2012,10,17,291,FP,9.24,,8.61,100,,,
2012,10,17,291,GC,9.93,,8.39,30,,,
2012,10,17,291,LS,8.25,,8.28,60,,,
2012,10,17,291,P27,11.06,,9.24,100,,,
2012,10,17,291,SI,5.38,,7.93,100,,,
2013,5,7,127,DC,11.16,19.5,8.7,100,,,
2013,5,7,127,FP,14.8,15.8,9,100,,,
2013,5,7,127,GC,7.94,20.7,8.44,10,,,
2013,5,7,127,LS,9.26,19.1,8.53,100,,,
2013,5,7,127,P27,15.2,16.7,8.92,100,,,
2013,5,7,127,SI,11.15,17,8.74,100,,,
2013,5,15,135,DC,8.77,12.3,8.65,,,,
2013,5,15,135,FP,10.24,11.2,8.6,100,,,
2013,5,15,135,GC,7.53,11.6,8.53,20,,,
2013,5,15,135,LS,10.44,13.2,8.73,100,,,
2013,5,15,135,P27,12.42,13.7,9.05,100,,,
2013,5,15,135,SI,8.6,14.2,8.5,100,,,
2013,5,29,149,DC,12.4,19.4,8.64,80,,,
2013,5,29,149,FP,11.29,16.5,8.6,100,,,
2013,5,29,149,GC,8.1,17.3,8.9,100,,,
2013,5,29,149,LS,11.98,18.5,8.83,50,,,
2013,5,29,149,P27,11.57,19.5,8.61,100,,,
2013,5,29,149,SI,11.45,17.6,8.7,70,,,
2013,6,12,163,DC,7.11,21,8.05,90,,,
2013,6,12,163,FP,6.97,20,8.31,100,,,
2013,6,12,163,GC,4.38,19,7.96,15,,,
2013,6,12,163,LS,8.21,22,8.19,100,,,
2013,6,12,163,P27,9.47,20.2,8.56,100,,,
2013,6,12,163,SI,7.49,20.7,8.18,100,,,
2013,6,26,177,DC,7.54,27.2,8.05,100,,,
2013,6,26,177,FP,6.78,26.8,8.59,100,,,
2013,6,26,177,GC,5.88,26.1,8.15,20,,,
2013,6,26,177,LS,6.27,25.4,8.51,100,,,
2013,6,26,177,P27,7.31,26.2,8.6,100,,,
2013,6,26,177,SI,6.98,25.2,8.35,100,,,
2013,7,10,191,DC,10.15,26,8.62,80,,,
2013,7,10,191,FP,8.21,24.5,8.28,100,,,
2013,7,10,191,GC,4.65,25.3,7.74,40,,,
2013,7,10,191,LS,7.07,25.3,7.9,100,,,
2013,7,10,191,P27,6.96,25.8,8.38,100,,,
2013,7,10,191,SI,7.45,24.4,8.31,100,,,
2013,7,24,205,DC,10.12,20.7,8.08,100,,,
2013,7,24,205,FP,8.04,22.2,8.52,100,,,
2013,7,24,205,GC,4.3,19.3,7.73,40,,,
2013,7,24,205,LS,7.23,21.2,8.29,100,,,
2013,7,24,205,P27,11.53,22.3,8.91,100,,,
2013,7,24,205,SI,9.09,22.6,8.71,100,,,
2013,8,7,219,DC,14.75,22.4,8.83,100,,,
2013,8,7,219,FP,7.08,21.7,8.33,100,,,
2013,8,7,219,GC,6.75,22.5,7.95,40,,,
2013,8,7,219,LS,9.45,22.1,8.59,100,,,
2013,8,7,219,P27,8.58,21.6,8.52,100,,,
2013,8,7,219,SI,7.57,21.6,8.16,100,,,
2013,8,21,233,DC,10.63,22.2,8.62,100,,,
2013,8,21,233,FP,8.47,23.4,8.54,100,,,
2013,8,21,233,GC,3.1,22.3,7.68,30,,,
2013,8,21,233,LS,7.84,22.1,8.35,100,,,
2013,8,21,233,P27,8.53,24.3,8.83,100,,,
2013,8,21,233,SI,7.86,23.8,8.44,100,,,
2013,9,13,256,DC,6.96,17,8.23,80,,,
2013,9,13,256,FP,7.15,16.9,8.3,100,,,
2013,9,13,256,GC,9.39,16.4,8.41,30,,,
2013,9,13,256,LS,6.7,18.4,8.22,100,,,
2013,9,13,256,P27,8.2,17.5,8.45,100,,,
2013,9,13,256,SI,7.55,17.6,8.41,100,,,
2013,9,27,270,DC,8.35,22.7,8.7,50,,,
2013,9,27,270,FP,8.53,19.1,8.25,100,,,
2013,9,27,270,GC,11.7,21.8,8.86,70,,,
2013,9,27,270,LS,10.08,19.3,8.82,100,,,
2013,9,27,270,P27,9.52,18.2,8.5,100,,,
2013,9,27,270,SI,10.88,17.3,8.45,100,,,
2013,10,4,277,DC,8.1,18.8,8.55,75,,,
2013,10,4,277,FP,5.62,17.5,8.44,100,,,
2013,10,4,277,GC,6.75,18.4,8,10,,,
2013,10,4,277,LS,8.3,18.2,8.66,100,,,
2013,10,4,277,P27,7.76,17.4,8.55,100,,,
2013,10,4,277,SI,7.9,17.5,8.27,100,,,
2013,10,18,291,DC,8.39,16.9,8.61,100,,,
2013,10,18,291,FP,7.4,15.4,8.67,100,,,
2013,10,18,291,GC,7.7,15.4,8.46,35,,,
2013,10,18,291,LS,8.91,16.2,8.72,100,,,
2013,10,18,291,P27,7.47,15.3,8.62,100,,,
2013,10,18,291,SI,6.45,16.2,8.5,,,,
2014,4,30,120,DC,9,11.8,8.53,60,,,
2014,4,30,120,GC,9.75,9.3,8.13,20,,,
2014,4,30,120,LS,9.98,10.8,8.43,60,,,
2014,4,30,120,SI,9.2,13,8.35,70,,,
2014,5,7,127,DC,9.51,13.1,8.61,40,,,
2014,5,7,127,FP,10.66,13.6,8.97,100,,,
2014,5,7,127,GC,6.6,14.2,8.62,10,,,
2014,5,7,127,LS,12.6,13.1,8.67,70,,,
2014,5,7,127,P27,9.1,11.2,8.14,100,,,
2014,5,7,127,SI,9.04,12.7,8.5,100,,,
2014,5,21,141,DC,8.82,16.2,8.54,4.5,,,
2014,5,21,141,FP,9.26,16.1,8.54,100,,,
2014,5,21,141,GC,6.96,15.4,8.58,4,,,
2014,5,21,141,LS,9.6,16,8.9,100,,,
2014,5,21,141,P27,11.2,16.2,9.02,100,,,
2014,5,21,141,SI,8.88,18.7,8.46,100,,,
2014,6,4,155,DC,6.24,24.7,8.44,100,,,
2014,6,4,155,FP,6.37,21.7,8.82,100,,,
2014,6,4,155,GC,4.21,22.9,8.35,20,,,
2014,6,4,155,LS,5.88,20.9,8.62,100,,,
2014,6,4,155,P27,8.19,21.4,8.83,,,,
2014,6,4,155,SI,5.38,26.2,8.47,100,,,
2014,6,18,169,DC,7.81,21.2,8.79,100,,,
2014,6,18,169,FP,5.82,21.9,8.76,,,,
2014,6,18,169,GC,4.79,21.2,8.48,25,,,
2014,6,18,169,LS,5.94,22.3,8.67,100,,,
2014,6,18,169,P27,7.34,23.4,8.99,100,,,
2014,6,18,169,SI,5.09,24.7,8.29,100,,,
2014,7,3,184,DC,7.15,22.1,8.79,100,,,
2014,7,3,184,FP,7.07,23.6,9.04,,,,
2014,7,3,184,GC,5.29,22.5,8.51,17,,,
2014,7,3,184,LS,6.2,23.6,8.95,100,,,
2014,7,3,184,P27,6.54,22.4,9.09,100,,,
2014,7,3,184,SI,5.81,22.8,8.71,100,,,
2014,7,16,197,DC,10.25,20.5,8.72,100,,,
2014,7,16,197,FP,8.7,20.9,9.16,100,,,
2014,7,16,197,GC,7.33,20.7,8.72,15,,,
2014,7,16,197,LS,7.46,24.4,8.68,100,,,
2014,7,16,197,P27,10.3,20.1,9.19,100,,,
2014,7,16,197,SI,8.35,23.5,8.92,100,,,
2014,7,30,211,DC,8.35,20.7,8.26,70,,,
2014,7,30,211,FP,6.37,22.2,9.02,100,,,
2014,7,30,211,GC,7.78,20.6,8.65,15,,,
2014,7,30,211,LS,6.21,22.4,8.73,100,,,
2014,7,30,211,P27,6.66,22.2,9.08,100,,,
2014,7,30,211,SI,6.61,24.2,8.96,100,,,
2014,8,13,225,DC,14.9,23.3,8.82,100,,,
2014,8,13,225,FP,16.8,22.8,8.97,100,,,
2014,8,13,225,GC,12.66,23.2,8.27,10,,,
2014,8,13,225,LS,16.05,23.3,8.76,100,,,
2014,8,13,225,P27,13.09,22.6,8.96,100,,,
2014,8,13,225,SI,14.01,23.6,8.84,100,,,
2014,8,27,239,DC,20.82,23.4,8.65,100,,,
2014,8,27,239,FP,16.22,24.1,8.83,100,,,
2014,8,27,239,GC,15.23,25.8,8.25,10,,,
2014,8,27,239,LS,13.54,26.7,8.71,100,,,
2014,8,27,239,P27,17.23,24.8,9,100,,,
2014,8,27,239,SI,13.05,32.1,9.05,100,,,
2014,9,20,263,DC,10.66,21.3,9.13,100,,,
2014,9,20,263,FP,7.93,21.4,8.56,50,,,
2014,9,20,263,GC,9.32,21.2,8.66,10,,,
2014,9,20,263,LS,8.19,21.1,8.89,,,,
2014,9,20,263,P27,8.34,22.1,8.78,100,,,
